date_dt,observedCounts,fittedCounts,PointPValues,color,level,PointLogOdds,AlertScore,AlertScorePvalue,LogOddsRatio,Delta,Scale,AlertPeriodStart,AlertPeriodEnd,surveillance_condition,surveillance_reported_hsda_abbr,status,disease_region_id,level_alertscore
11/3/2018,0,0.406291337,0.420376863,black,no alert,0.339622775,0.236659244,0.406460578,0.587192749,-1.013196005,0.756626152,11/4/2018,11/10/2018,Streptococcal disease (invasive group A - iGAS),Northwest,common,55,No Alert
11/10/2018,1,0.410024698,0.330627178,black,no alert,-0.587192749,0.236659244,0.406460578,0.587192749,-1.013196005,0.756626152,11/4/2018,11/10/2018,Streptococcal disease (invasive group A - iGAS),Northwest,common,55,No Alert
10/20/2018,0,0.285558879,0.781294616,black,no alert,0.213194342,1.01761515,0.154430442,1.081901092,-0.02772162,1.075643968,10/28/2018,11/10/2018,Typhoid Fever,Province,common,56,No Alert
10/27/2018,0,0.287454193,0.781294616,black,no alert,0.214472776,1.01761515,0.154430442,1.081901092,-0.02772162,1.075643968,10/28/2018,11/10/2018,Typhoid Fever,Province,common,56,No Alert
11/3/2018,1,0.292744657,0.076479566,black,no alert,-0.776731684,1.01761515,0.154430442,1.081901092,-0.02772162,1.075643968,10/28/2018,11/10/2018,Typhoid Fever,Province,common,56,No Alert
11/10/2018,1,0.30359753,0.076479566,black,no alert,-0.758768976,1.01761515,0.154430442,1.081901092,-0.02772162,1.075643968,10/28/2018,11/10/2018,Typhoid Fever,Province,common,56,No Alert
10/20/2018,0,0.098372816,0.968648758,black,no alert,0.080647509,1.210246224,0.113092213,1.285449118,-0.029212757,1.02521267,11/4/2018,11/10/2018,Typhoid Fever,Vancouver,common,57,No Alert
10/27/2018,0,0.098520794,0.968648758,black,no alert,0.080763684,1.210246224,0.113092213,1.285449118,-0.029212757,1.02521267,11/4/2018,11/10/2018,Typhoid Fever,Vancouver,common,57,No Alert
11/3/2018,0,0.098671545,0.968648758,black,no alert,0.080882021,1.210246224,0.113092213,1.285449118,-0.029212757,1.02521267,11/4/2018,11/10/2018,Typhoid Fever,Vancouver,common,57,No Alert
11/10/2018,1,0.098825345,0.049272752,green3,low,-1.285449118,1.210246224,0.113092213,1.285449118,-0.029212757,1.02521267,11/4/2018,11/10/2018,Typhoid Fever,Vancouver,common,57,No Alert
10/20/2018,1,0.413575492,0.190467533,black,no alert,-0.628413315,1.262510623,0.103382553,1.342384526,-0.03474444,1.370231815,10/28/2018,11/10/2018,Vibrio parahaemolyticus,Province,common,58,No Alert
10/27/2018,0,0.286873442,0.608280323,black,no alert,0.19112838,1.262510623,0.103382553,1.342384526,-0.03474444,1.370231815,10/28/2018,11/10/2018,Vibrio parahaemolyticus,Province,common,58,No Alert
11/3/2018,1,0.203477027,0.043481915,green3,low,-0.971356519,1.262510623,0.103382553,1.342384526,-0.03474444,1.370231815,10/28/2018,11/10/2018,Vibrio parahaemolyticus,Province,common,58,No Alert
11/10/2018,1,0.149689263,0.043481915,green3,low,-1.113578766,1.262510623,0.103382553,1.342384526,-0.03474444,1.370231815,10/28/2018,11/10/2018,Vibrio parahaemolyticus,Province,common,58,No Alert
10/20/2018,0,0.263791559,0.934165088,black,no alert,0.152753009,0.907947223,0.181953053,0.87010021,0.26088059,1.844213185,11/4/2018,11/10/2018,Vibrio parahaemolyticus,Vancouver,common,59,No Alert
10/27/2018,0,0.266964274,0.934165088,black,no alert,0.154453351,0.907947223,0.181953053,0.87010021,0.26088059,1.844213185,11/4/2018,11/10/2018,Vibrio parahaemolyticus,Vancouver,common,59,No Alert
11/3/2018,0,0.270041628,0.934165088,black,no alert,0.15609997,0.907947223,0.181953053,0.87010021,0.26088059,1.844213185,11/4/2018,11/10/2018,Vibrio parahaemolyticus,Vancouver,common,59,No Alert
11/10/2018,1,0.272986636,0.118838052,black,no alert,-0.87010021,0.907947223,0.181953053,0.87010021,0.26088059,1.844213185,11/4/2018,11/10/2018,Vibrio parahaemolyticus,Vancouver,common,59,No Alert
10/27/2018,11,7.226885438,0.081988053,black,no alert,-0.965863166,-0.19766952,0.578348181,-0.206965019,-0.004190851,1.079109411,11/11/2018,11/17/2018,Amebiasis,Province,common,1,No Alert
11/3/2018,5,7.118160514,0.765648884,black,no alert,0.514162627,-0.19766952,0.578348181,-0.206965019,-0.004190851,1.079109411,11/11/2018,11/17/2018,Amebiasis,Province,common,1,No Alert
11/10/2018,8,7.036272657,0.343360009,black,no alert,-0.281577618,-0.19766952,0.578348181,-0.206965019,-0.004190851,1.079109411,11/11/2018,11/17/2018,Amebiasis,Province,common,1,No Alert
11/17/2018,6,6.998665126,0.616933957,black,no alert,0.206965019,-0.19766952,0.578348181,-0.206965019,-0.004190851,1.079109411,11/11/2018,11/17/2018,Amebiasis,Province,common,1,No Alert
10/27/2018,0,0.648592108,0.961342224,black,no alert,0.447893968,0.210158079,0.416772149,0.342755137,-0.363687214,1.017119805,11/11/2018,11/17/2018,Amebiasis,Fraser North,common,2,No Alert
11/3/2018,1,0.65275869,0.308527225,black,no alert,-0.350481592,0.210158079,0.416772149,0.342755137,-0.363687214,1.017119805,11/11/2018,11/17/2018,Amebiasis,Fraser North,common,2,No Alert
11/10/2018,0,0.657354405,0.739444165,black,no alert,0.453004583,0.210158079,0.416772149,0.342755137,-0.363687214,1.017119805,11/11/2018,11/17/2018,Amebiasis,Fraser North,common,2,No Alert
11/17/2018,1,0.661666568,0.312335559,black,no alert,-0.342755137,0.210158079,0.416772149,0.342755137,-0.363687214,1.017119805,11/11/2018,11/17/2018,Amebiasis,Fraser North,common,2,No Alert
10/27/2018,1,1.244981058,0.594221811,black,no alert,0.049020809,-0.298717148,0.617422064,-0.165659889,-0.447646898,1.0419689,10/21/2018,11/17/2018,Amebiasis,Fraser South,common,3,No Alert
11/3/2018,1,1.191710327,0.594221811,black,no alert,0.018884289,-0.298717148,0.617422064,-0.165659889,-0.447646898,1.0419689,10/21/2018,11/17/2018,Amebiasis,Fraser South,common,3,No Alert
11/10/2018,1,1.147666693,0.594221811,black,no alert,-0.006652653,-0.298717148,0.617422064,-0.165659889,-0.447646898,1.0419689,10/21/2018,11/17/2018,Amebiasis,Fraser South,common,3,No Alert
11/17/2018,1,1.118293132,0.594221811,black,no alert,-0.024020859,-0.298717148,0.617422064,-0.165659889,-0.447646898,1.0419689,10/21/2018,11/17/2018,Amebiasis,Fraser South,common,3,No Alert
10/27/2018,8,3.207568968,0.00486132,gold,medium,-1.913827417,0.003789894,0.498488055,-0.011173365,0.045504794,1.015582521,11/11/2018,11/17/2018,Amebiasis,Vancouver,common,4,No Alert
11/3/2018,1,3.197437891,0.892175142,black,no alert,0.917731223,0.003789894,0.498488055,-0.011173365,0.045504794,1.015582521,11/11/2018,11/17/2018,Amebiasis,Vancouver,common,4,No Alert
11/10/2018,5,3.190947275,0.16242032,black,no alert,-0.712385771,0.003789894,0.498488055,-0.011173365,0.045504794,1.015582521,11/11/2018,11/17/2018,Amebiasis,Vancouver,common,4,No Alert
11/17/2018,3,3.194333945,0.506431551,black,no alert,0.011173365,0.003789894,0.498488055,-0.011173365,0.045504794,1.015582521,11/11/2018,11/17/2018,Amebiasis,Vancouver,common,4,No Alert
10/27/2018,1,0.399964669,0.417910697,black,no alert,-0.599828362,0.560225905,0.28766268,0.508737066,0.245378664,0.71533728,11/11/2018,11/17/2018,Amebiasis,Northwest,common,5,No Alert
11/3/2018,1,0.422481371,0.417910697,black,no alert,-0.569801789,0.560225905,0.28766268,0.508737066,0.245378664,0.71533728,11/11/2018,11/17/2018,Amebiasis,Northwest,common,5,No Alert
11/10/2018,0,0.446275106,0.204279185,black,no alert,0.376862959,0.560225905,0.28766268,0.508737066,0.245378664,0.71533728,11/11/2018,11/17/2018,Amebiasis,Northwest,common,5,No Alert
11/17/2018,1,0.471418885,0.310797356,black,no alert,-0.508737066,0.560225905,0.28766268,0.508737066,0.245378664,0.71533728,11/11/2018,11/17/2018,Amebiasis,Northwest,common,5,No Alert
10/27/2018,33,31.58855088,0.391237748,black,no alert,-0.192006964,-0.230965215,0.591329087,0.267212316,-1.532013087,1.018370497,11/11/2018,11/17/2018,Campylobacter Infection,Province,common,6,No Alert
11/3/2018,28,30.30776025,0.793701252,black,no alert,0.270691063,-0.230965215,0.591329087,0.267212316,-1.532013087,1.018370497,11/11/2018,11/17/2018,Campylobacter Infection,Province,common,6,No Alert
11/10/2018,25,29.1325103,0.793701252,black,no alert,0.527365583,-0.230965215,0.591329087,0.267212316,-1.532013087,1.018370497,11/11/2018,11/17/2018,Campylobacter Infection,Province,common,6,No Alert
11/17/2018,30,28.09169238,0.350855907,black,no alert,-0.267212316,-0.230965215,0.591329087,0.267212316,-1.532013087,1.018370497,11/11/2018,11/17/2018,Campylobacter Infection,Province,common,6,No Alert
10/27/2018,0,0.547728155,0.704357834,black,no alert,0.377026973,0.391636433,0.347663432,0.958806231,-1.637955548,1.085944547,10/28/2018,11/17/2018,Campylobacter Infection,Kootenay Boundary,common,7,No Alert
11/3/2018,1,0.484493345,0.099058215,black,no alert,-0.520882963,0.391636433,0.347663432,0.958806231,-1.637955548,1.085944547,10/28/2018,11/17/2018,Campylobacter Infection,Kootenay Boundary,common,7,No Alert
11/10/2018,1,0.428996263,0.099058215,black,no alert,-0.584632029,0.391636433,0.347663432,0.958806231,-1.637955548,1.085944547,10/28/2018,11/17/2018,Campylobacter Infection,Kootenay Boundary,common,7,No Alert
11/17/2018,1,0.382954649,0.099058215,black,no alert,-0.642992994,0.391636433,0.347663432,0.958806231,-1.637955548,1.085944547,10/28/2018,11/17/2018,Campylobacter Infection,Kootenay Boundary,common,7,No Alert
10/27/2018,2,2.210240175,0.862876801,black,no alert,0.01738642,-0.948737241,0.828622866,-0.93286051,-0.201589051,1.046225502,10/28/2018,11/17/2018,Campylobacter Infection,Okanagan,common,8,No Alert
11/3/2018,1,2.113330597,0.862876801,black,no alert,0.46638824,-0.948737241,0.828622866,-0.93286051,-0.201589051,1.046225502,10/28/2018,11/17/2018,Campylobacter Infection,Okanagan,common,8,No Alert
11/10/2018,1,2.030575908,0.862876801,black,no alert,0.430445416,-0.948737241,0.828622866,-0.93286051,-0.201589051,1.046225502,10/28/2018,11/17/2018,Campylobacter Infection,Okanagan,common,8,No Alert
11/17/2018,1,1.964385985,0.862876801,black,no alert,0.401283772,-0.948737241,0.828622866,-0.93286051,-0.201589051,1.046225502,10/28/2018,11/17/2018,Campylobacter Infection,Okanagan,common,8,No Alert
10/27/2018,1,1.784443181,0.446941326,black,no alert,0.336661404,-0.471812189,0.681469575,-0.210772554,-0.859683485,0.98267962,11/11/2018,11/17/2018,Campylobacter Infection,Fraser East,common,9,No Alert
11/3/2018,0,1.691708092,0.446941326,black,no alert,1.000851185,-0.471812189,0.681469575,-0.210772554,-0.859683485,0.98267962,11/11/2018,11/17/2018,Campylobacter Infection,Fraser East,common,9,No Alert
11/10/2018,3,1.604913919,0.430395534,black,no alert,-0.762238879,-0.471812189,0.681469575,-0.210772554,-0.859683485,0.98267962,11/11/2018,11/17/2018,Campylobacter Infection,Fraser East,common,9,No Alert
11/17/2018,1,1.526293115,0.333456509,black,no alert,0.210772554,-0.471812189,0.681469575,-0.210772554,-0.859683485,0.98267962,11/11/2018,11/17/2018,Campylobacter Infection,Fraser East,common,9,No Alert
10/27/2018,3,3.986502743,0.841666645,black,no alert,0.267455123,1.108224301,0.133882479,1.537348037,-1.107531161,1.109070717,11/11/2018,11/17/2018,Campylobacter Infection,Fraser North,common,10,No Alert
11/3/2018,1,3.849759988,0.841666645,black,no alert,1.117930922,1.108224301,0.133882479,1.537348037,-1.107531161,1.109070717,11/11/2018,11/17/2018,Campylobacter Infection,Fraser North,common,10,No Alert
11/10/2018,4,3.727216541,0.063319021,black,no alert,-0.154280273,1.108224301,0.133882479,1.537348037,-1.107531161,1.109070717,11/11/2018,11/17/2018,Campylobacter Infection,Fraser North,common,10,No Alert
11/17/2018,8,3.620247173,0.063319021,black,no alert,-1.537348037,1.108224301,0.133882479,1.537348037,-1.107531161,1.109070717,11/11/2018,11/17/2018,Campylobacter Infection,Fraser North,common,10,No Alert
10/27/2018,5,5.35186966,0.607621777,black,no alert,0.048533414,0.312217075,0.377437778,0.455842031,-0.380209013,1.063762385,11/11/2018,11/17/2018,Campylobacter Infection,Fraser South,common,11,No Alert
11/3/2018,5,5.082795843,0.607621777,black,no alert,-0.029347038,0.312217075,0.377437778,0.455842031,-0.380209013,1.063762385,11/11/2018,11/17/2018,Campylobacter Infection,Fraser South,common,11,No Alert
11/10/2018,4,4.844529017,0.607621777,black,no alert,0.204396014,0.312217075,0.377437778,0.455842031,-0.380209013,1.063762385,11/11/2018,11/17/2018,Campylobacter Infection,Fraser South,common,11,No Alert
11/17/2018,6,4.649359887,0.259299026,black,no alert,-0.455842031,0.312217075,0.377437778,0.455842031,-0.380209013,1.063762385,11/11/2018,11/17/2018,Campylobacter Infection,Fraser South,common,11,No Alert
10/27/2018,5,5.635644165,0.849376323,black,no alert,0.129582876,0.284532633,0.388001115,0.535673689,-0.707249879,1.054257422,11/11/2018,11/17/2018,Campylobacter Infection,Vancouver,common,12,No Alert
11/3/2018,4,5.510487285,0.849376323,black,no alert,0.399345993,0.284532633,0.388001115,0.535673689,-0.707249879,1.054257422,11/11/2018,11/17/2018,Campylobacter Infection,Vancouver,common,12,No Alert
11/10/2018,5,5.39016979,0.849376323,black,no alert,0.060558951,0.284532633,0.388001115,0.535673689,-0.707249879,1.054257422,11/11/2018,11/17/2018,Campylobacter Infection,Vancouver,common,12,No Alert
11/17/2018,7,5.276755328,0.225580917,black,no alert,-0.535673689,0.284532633,0.388001115,0.535673689,-0.707249879,1.054257422,11/11/2018,11/17/2018,Campylobacter Infection,Vancouver,common,12,No Alert
10/27/2018,5,3.370430068,0.482819625,black,no alert,-0.650675963,-0.337108565,0.631982469,-0.005582024,-1.049284811,0.936570472,11/4/2018,11/17/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,13,No Alert
11/3/2018,6,3.255820513,0.482819625,black,no alert,-1.099005888,-0.337108565,0.631982469,-0.005582024,-1.049284811,0.936570472,11/4/2018,11/17/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,13,No Alert
11/10/2018,3,3.13919534,0.417281505,black,no alert,0.000104864,-0.337108565,0.631982469,-0.005582024,-1.049284811,0.936570472,11/4/2018,11/17/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,13,No Alert
11/17/2018,3,3.022722625,0.417281505,black,no alert,-0.045821886,-0.337108565,0.631982469,-0.005582024,-1.049284811,0.936570472,11/4/2018,11/17/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,13,No Alert
10/27/2018,5,1.565440629,0.018491149,green3,low,-1.649045883,-0.33474586,0.631091598,-0.116307997,-0.709635364,1.178984131,11/11/2018,11/17/2018,Campylobacter Infection,Central Vancouver Island,common,14,No Alert
11/3/2018,1,1.511318214,0.591408598,black,no alert,0.160598411,-0.33474586,0.631091598,-0.116307997,-0.709635364,1.178984131,11/11/2018,11/17/2018,Campylobacter Infection,Central Vancouver Island,common,14,No Alert
11/10/2018,2,1.463122129,0.304221911,black,no alert,-0.359280259,-0.33474586,0.631091598,-0.116307997,-0.709635364,1.178984131,11/11/2018,11/17/2018,Campylobacter Infection,Central Vancouver Island,common,14,No Alert
11/17/2018,1,1.42163801,0.566554954,black,no alert,0.116307997,-0.33474586,0.631091598,-0.116307997,-0.709635364,1.178984131,11/11/2018,11/17/2018,Campylobacter Infection,Central Vancouver Island,common,14,No Alert
10/27/2018,0,0.532713869,0.823396624,black,no alert,0.369462097,1.282768171,0.099786654,1.307958168,0.132594626,1.076913079,10/28/2018,11/17/2018,Campylobacter Infection,Northern Interior,common,15,No Alert
11/3/2018,1,0.516715482,0.046900768,green3,low,-0.485713646,1.282768171,0.099786654,1.307958168,0.132594626,1.076913079,10/28/2018,11/17/2018,Campylobacter Infection,Northern Interior,common,15,No Alert
11/10/2018,1,0.49800392,0.046900768,green3,low,-0.50543606,1.282768171,0.099786654,1.307958168,0.132594626,1.076913079,10/28/2018,11/17/2018,Campylobacter Infection,Northern Interior,common,15,No Alert
11/17/2018,2,0.475251713,0.046900768,green3,low,-1.257379934,1.282768171,0.099786654,1.307958168,0.132594626,1.076913079,10/28/2018,11/17/2018,Campylobacter Infection,Northern Interior,common,15,No Alert
10/27/2018,2,1.488285502,0.312721613,black,no alert,-0.34197479,-0.648841773,0.741779673,-0.722671109,0.116195484,1.051333074,10/28/2018,11/17/2018,Cryptosporidium Infection,Province,common,16,No Alert
11/3/2018,1,1.427476544,0.840775794,black,no alert,0.144969491,-0.648841773,0.741779673,-0.722671109,0.116195484,1.051333074,10/28/2018,11/17/2018,Cryptosporidium Infection,Province,common,16,No Alert
11/10/2018,0,1.368266929,0.840775794,black,no alert,0.819196137,-0.648841773,0.741779673,-0.722671109,0.116195484,1.051333074,10/28/2018,11/17/2018,Cryptosporidium Infection,Province,common,16,No Alert
11/17/2018,1,1.316817403,0.840775794,black,no alert,0.086630487,-0.648841773,0.741779673,-0.722671109,0.116195484,1.051333074,10/28/2018,11/17/2018,Cryptosporidium Infection,Province,common,16,No Alert
10/27/2018,0,0.060978945,0.465025531,black,no alert,0.051950828,1.092182184,0.137376516,1.525002942,-1.121225504,0.979961638,11/11/2018,11/17/2018,Cryptosporidium Infection,South Vancouver Island,common,17,No Alert
11/3/2018,0,0.059931698,0.465025531,black,no alert,0.051083355,1.092182184,0.137376516,1.525002942,-1.121225504,0.979961638,11/11/2018,11/17/2018,Cryptosporidium Infection,South Vancouver Island,common,17,No Alert
11/10/2018,0,0.058931573,0.465025531,black,no alert,0.050254152,1.092182184,0.137376516,1.525002942,-1.121225504,0.979961638,11/11/2018,11/17/2018,Cryptosporidium Infection,South Vancouver Island,common,17,No Alert
11/17/2018,1,0.057983014,0.472098709,black,no alert,-1.525002942,1.092182184,0.137376516,1.525002942,-1.121225504,0.979961638,11/11/2018,11/17/2018,Cryptosporidium Infection,South Vancouver Island,common,17,No Alert
10/27/2018,0,0.093388678,0.307017783,black,no alert,0.098032091,1.090965469,0.137644039,1.308312861,-0.475002853,0.600484924,11/11/2018,11/17/2018,Cytomegalovirus (congenital),Province,common,18,No Alert
11/3/2018,0,0.093502205,0.307017783,black,no alert,0.098145249,1.090965469,0.137644039,1.308312861,-0.475002853,0.600484924,11/11/2018,11/17/2018,Cytomegalovirus (congenital),Province,common,18,No Alert
11/10/2018,0,0.093615514,0.307017783,black,no alert,0.098258177,1.090965469,0.137644039,1.308312861,-0.475002853,0.600484924,11/11/2018,11/17/2018,Cytomegalovirus (congenital),Province,common,18,No Alert
11/17/2018,1,0.093728547,0.453135727,black,no alert,-1.308312861,1.090965469,0.137644039,1.308312861,-0.475002853,0.600484924,11/11/2018,11/17/2018,Cytomegalovirus (congenital),Province,common,18,No Alert
10/27/2018,0,2.22E-16,2.17E-07,red3,high,5.21E-15,0.472908533,0.318139219,6.19E-10,1.495468087,1.63E-12,11/11/2018,11/17/2018,Cytomegalovirus (congenital),South Vancouver Island,common,19,No Alert
11/3/2018,0,2.56E-16,2.17E-07,red3,high,5.98E-15,0.472908533,0.318139219,6.19E-10,1.495468087,1.63E-12,11/11/2018,11/17/2018,Cytomegalovirus (congenital),South Vancouver Island,common,19,No Alert
